"","ID","TrackID","LastfmID","Artist","Title","UserID","Valence","Arousal","Tension","Atmospheric","Happy","Dark","Sad","Angry","Sensual","Sentimental"
"280",80010,10,9554,"Chet Baker","I Fall In Love Too Easily",8,3,5,5,1,3,4,NA,NA,4,6
"281",90010,10,9554,"Chet Baker","I Fall In Love Too Easily",9,1,1,7,1,3,4,1,3,1,2
"282",530010,10,9554,"Chet Baker","I Fall In Love Too Easily",53,3,1,4,1,4,8,1,6,1,9
"283",440010,10,9554,"Chet Baker","I Fall In Love Too Easily",44,5,5,6,2,8,4,1,6,1,7
"284",520010,10,9554,"Chet Baker","I Fall In Love Too Easily",52,2,3,6,1,6,6,2,4,2,6
"285",100010,10,9554,"Chet Baker","I Fall In Love Too Easily",10,1,5,8,1,9,3,1,4,3,9
"286",450010,10,9554,"Chet Baker","I Fall In Love Too Easily",45,1,2,3,1,2,3,2,4,4,5
"287",550010,10,9554,"Chet Baker","I Fall In Love Too Easily",55,2,1,2,1,5,6,4,5,4,6
"288",410010,10,9554,"Chet Baker","I Fall In Love Too Easily",41,4,2,7,2,7,7,2,6,2,8
"289",250010,10,9554,"Chet Baker","I Fall In Love Too Easily",25,2,3,5,1,3,5,2,6,4,7
"290",330010,10,9554,"Chet Baker","I Fall In Love Too Easily",33,1,1,7,1,9,6,2,6,3,8
"291",190010,10,9554,"Chet Baker","I Fall In Love Too Easily",19,5,2,5,1,6,4,1,6,1,9
"292",70010,10,9554,"Chet Baker","I Fall In Love Too Easily",7,3,3,5,1,7,5,1,3,1,9
"293",60010,10,9554,"Chet Baker","I Fall In Love Too Easily",6,4,3,5,2,9,8,2,6,1,9
"294",370011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",37,8,1,2,1,9,8,7,8,6,9
"295",360011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",36,7,1,2,1,8,6,4,9,3,8
"296",550011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",55,8,1,1,1,7,5,7,9,2,6
"297",130011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",13,8,1,1,1,8,4,3,6,1,9
"298",430011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",43,9,NA,NA,NA,9,8,8,9,8,9
"299",330011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",33,6,1,1,1,6,7,6,7,3,5
"300",220011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",22,6,3,3,2,7,7,3,7,3,7
"301",450011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",45,4,1,2,1,4,2,5,4,5,2
"302",40011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",4,8,1,1,1,1,7,6,8,3,3
"303",460011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",46,7,1,1,1,6,3,3,7,1,6
"304",160011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",16,5,3,4,2,7,6,NA,7,3,4
"305",340011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",34,7,1,1,1,9,3,2,7,2,8
"306",260011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",26,8,1,1,1,8,7,6,7,2,8
"307",520011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",52,7,1,2,1,7,6,3,6,3,7
"308",440011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",44,7,1,2,1,6,3,3,7,4,6
"309",100011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",10,9,1,1,1,9,1,2,9,3,9
"310",410011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",41,7,1,2,1,7,4,6,8,3,6
"311",30011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",3,6,2,3,2,7,6,2,6,2,8
"312",470011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",47,6,1,1,1,4,4,7,8,3,5
"313",250011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",25,7,1,1,1,7,3,6,7,4,3
"314",170011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",17,7,1,3,2,8,3,3,8,4,6
"315",560011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",56,9,2,4,1,3,6,4,9,6,7
"316",230011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",23,9,1,1,1,9,5,2,9,1,9
"317",70011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",7,7,1,3,1,8,7,6,8,6,7
"318",180011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",18,6,1,3,3,9,7,4,7,6,8
"319",110011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",11,6,2,2,2,8,6,4,7,6,5
"320",190011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",19,8,1,2,1,3,5,5,6,4,5
"321",530011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",53,7,1,1,1,9,8,6,9,2,9
"322",420011,11,9901,"Marilyn Monroe","I Wanna Be Loved By You",42,6,1,5,1,8,6,3,8,2,7
"323",250012,12,9975,"Nirvana","Smells Like Teen Spirit",25,1,7,6,7,1,1,6,3,9,1
"324",160012,12,9975,"Nirvana","Smells Like Teen Spirit",16,2,8,3,4,3,2,4,2,3,8
"325",190012,12,9975,"Nirvana","Smells Like Teen Spirit",19,4,6,4,3,2,4,6,5,6,6
"326",230012,12,9975,"Nirvana","Smells Like Teen Spirit",23,1,9,9,9,1,1,2,2,8,1
"327",410012,12,9975,"Nirvana","Smells Like Teen Spirit",41,3,6,4,5,2,3,6,4,7,3
"328",30012,12,9975,"Nirvana","Smells Like Teen Spirit",3,2,7,7,6,2,7,4,3,6,3
"329",220012,12,9975,"Nirvana","Smells Like Teen Spirit",22,2,7,6,7,6,6,7,3,8,7
"330",90012,12,9975,"Nirvana","Smells Like Teen Spirit",9,1,7,6,3,1,5,8,2,7,2
"331",560012,12,9975,"Nirvana","Smells Like Teen Spirit",56,3,6,4,4,5,4,7,3,8,7
"332",550012,12,9975,"Nirvana","Smells Like Teen Spirit",55,1,3,4,3,1,7,7,3,6,2
"333",450012,12,9975,"Nirvana","Smells Like Teen Spirit",45,1,4,3,6,3,4,5,4,8,6
"334",390012,12,9975,"Nirvana","Smells Like Teen Spirit",39,1,9,8,9,2,9,7,7,9,3
"335",360012,12,9975,"Nirvana","Smells Like Teen Spirit",36,2,4,6,5,2,7,6,3,7,6
"336",330012,12,9975,"Nirvana","Smells Like Teen Spirit",33,1,6,7,4,2,7,7,3,7,6
"337",460012,12,9975,"Nirvana","Smells Like Teen Spirit",46,3,6,7,6,3,5,8,6,9,5
"338",260012,12,9975,"Nirvana","Smells Like Teen Spirit",26,1,6,5,5,1,1,7,4,8,1
"339",420012,12,9975,"Nirvana","Smells Like Teen Spirit",42,1,7,5,7,3,4,7,3,4,4
"340",100012,12,9975,"Nirvana","Smells Like Teen Spirit",10,1,4,3,4,1,1,8,2,8,3
"341",520012,12,9975,"Nirvana","Smells Like Teen Spirit",52,1,6,6,7,1,4,7,3,8,3
"342",530012,12,9975,"Nirvana","Smells Like Teen Spirit",53,2,4,2,6,1,1,6,3,8,2
"343",70012,12,9975,"Nirvana","Smells Like Teen Spirit",7,2,6,6,6,4,6,6,3,6,7
"344",170012,12,9975,"Nirvana","Smells Like Teen Spirit",17,3,8,2,7,3,3,8,6,8,6
"345",370012,12,9975,"Nirvana","Smells Like Teen Spirit",37,1,8,6,8,4,9,3,1,9,7
"346",290012,12,9975,"Nirvana","Smells Like Teen Spirit",29,2,7,6,7,2,6,7,4,7,2
"347",440012,12,9975,"Nirvana","Smells Like Teen Spirit",44,2,6,6,6,2,3,6,3,6,5
"348",180012,12,9975,"Nirvana","Smells Like Teen Spirit",18,2,8,3,7,1,6,9,2,7,8
"349",380012,12,9975,"Nirvana","Smells Like Teen Spirit",38,1,2,2,2,2,2,6,5,7,6
"350",110012,12,9975,"Nirvana","Smells Like Teen Spirit",11,4,6,5,6,2,2,6,4,4,2
"351",340012,12,9975,"Nirvana","Smells Like Teen Spirit",34,2,3,4,3,1,1,5,3,4,4
"352",470012,12,9975,"Nirvana","Smells Like Teen Spirit",47,1,8,3,7,1,1,7,3,7,5
"353",30013,13,10755,"Elliott Smith","Everything Means Nothing To Me",3,2,6,7,3,6,7,2,4,3,7
"354",260013,13,10755,"Elliott Smith","Everything Means Nothing To Me",26,3,2,4,1,6,8,4,6,3,7
"355",100013,13,10755,"Elliott Smith","Everything Means Nothing To Me",10,1,4,7,1,1,3,2,3,7,8
"356",530013,13,10755,"Elliott Smith","Everything Means Nothing To Me",53,2,1,6,1,1,6,3,4,3,9
"357",40013,13,10755,"Elliott Smith","Everything Means Nothing To Me",4,4,6,6,1,6,6,3,4,6,6
"358",160013,13,10755,"Elliott Smith","Everything Means Nothing To Me",16,2,2,7,1,7,7,3,3,3,8
"359",130013,13,10755,"Elliott Smith","Everything Means Nothing To Me",13,1,1,8,1,1,1,3,6,8,2
"360",470013,13,10755,"Elliott Smith","Everything Means Nothing To Me",47,1,6,6,1,5,5,6,7,6,8
"361",560013,13,10755,"Elliott Smith","Everything Means Nothing To Me",56,4,2,5,1,2,4,4,6,6,5
"362",370013,13,10755,"Elliott Smith","Everything Means Nothing To Me",37,2,4,6,1,7,8,2,3,7,7
"363",70013,13,10755,"Elliott Smith","Everything Means Nothing To Me",7,5,5,4,1,5,7,3,4,6,7
"364",250013,13,10755,"Elliott Smith","Everything Means Nothing To Me",25,1,6,8,1,3,3,3,3,6,2
"365",190013,13,10755,"Elliott Smith","Everything Means Nothing To Me",19,6,1,4,1,4,4,4,6,4,7
"366",440013,13,10755,"Elliott Smith","Everything Means Nothing To Me",44,2,3,3,1,5,3,3,5,5,5
"367",460013,13,10755,"Elliott Smith","Everything Means Nothing To Me",46,4,8,9,6,5,9,3,5,7,9
"368",340013,13,10755,"Elliott Smith","Everything Means Nothing To Me",34,2,3,6,1,6,7,5,4,5,6
"369",220013,13,10755,"Elliott Smith","Everything Means Nothing To Me",22,2,6,7,3,6,7,4,3,2,8
"370",480013,13,10755,"Elliott Smith","Everything Means Nothing To Me",48,3,5,7,1,7,6,4,6,5,7
"371",110013,13,10755,"Elliott Smith","Everything Means Nothing To Me",11,4,3,6,3,2,6,4,NA,NA,6
"372",420013,13,10755,"Elliott Smith","Everything Means Nothing To Me",42,3,4,6,2,5,6,3,5,3,7
"373",170013,13,10755,"Elliott Smith","Everything Means Nothing To Me",17,3,3,7,2,4,3,5,4,3,7
"374",360013,13,10755,"Elliott Smith","Everything Means Nothing To Me",36,1,5,7,1,3,6,4,3,4,6
"375",230013,13,10755,"Elliott Smith","Everything Means Nothing To Me",23,2,1,8,1,5,2,1,8,1,2
"376",330013,13,10755,"Elliott Smith","Everything Means Nothing To Me",33,2,4,6,1,6,9,2,4,4,9
"377",90013,13,10755,"Elliott Smith","Everything Means Nothing To Me",9,1,1,5,1,1,1,1,NA,2,3
"378",410013,13,10755,"Elliott Smith","Everything Means Nothing To Me",41,6,2,4,1,6,3,2,7,1,8
"379",550013,13,10755,"Elliott Smith","Everything Means Nothing To Me",55,1,1,3,1,2,1,4,6,5,2
"380",450013,13,10755,"Elliott Smith","Everything Means Nothing To Me",45,4,4,4,2,3,5,3,4,5,7
"381",180013,13,10755,"Elliott Smith","Everything Means Nothing To Me",18,3,6,7,1,7,8,2,4,3,8
"382",220014,14,11041,"Jeff Buckley","Hallelujah",22,5,5,7,3,6,6,2,7,3,8
"383",420014,14,11041,"Jeff Buckley","Hallelujah",42,5,2,6,2,7,7,2,6,4,7
"384",450014,14,11041,"Jeff Buckley","Hallelujah",45,5,3,5,3,4,6,3,6,4,8
"385",530014,14,11041,"Jeff Buckley","Hallelujah",53,6,1,3,1,2,8,3,6,2,8
"386",370014,14,11041,"Jeff Buckley","Hallelujah",37,2,6,8,3,7,9,3,2,9,9
"387",260014,14,11041,"Jeff Buckley","Hallelujah",26,6,1,4,1,7,6,1,7,1,9
"388",30014,14,11041,"Jeff Buckley","Hallelujah",3,4,6,8,3,6,8,2,6,3,7
"389",520014,14,11041,"Jeff Buckley","Hallelujah",52,1,3,6,1,6,7,3,4,3,8
"390",340014,14,11041,"Jeff Buckley","Hallelujah",34,2,6,6,1,6,5,4,4,5,6
"391",470014,14,11041,"Jeff Buckley","Hallelujah",47,1,8,8,1,3,9,3,7,3,9
"392",70014,14,11041,"Jeff Buckley","Hallelujah",7,7,4,7,1,7,8,3,7,7,8
"393",440014,14,11041,"Jeff Buckley","Hallelujah",44,6,4,6,1,4,6,3,6,5,4
"394",170014,14,11041,"Jeff Buckley","Hallelujah",17,4,3,6,2,7,3,3,6,5,3
"395",460014,14,11041,"Jeff Buckley","Hallelujah",46,5,2,5,1,8,9,1,9,8,9
"396",180014,14,11041,"Jeff Buckley","Hallelujah",18,2,6,7,3,7,8,2,7,3,9
"397",60014,14,11041,"Jeff Buckley","Hallelujah",6,2,4,7,1,6,8,2,6,4,8
"398",550014,14,11041,"Jeff Buckley","Hallelujah",55,2,1,3,1,1,6,3,6,4,6
"399",230014,14,11041,"Jeff Buckley","Hallelujah",23,5,1,6,1,6,5,1,7,3,9
"400",330014,14,11041,"Jeff Buckley","Hallelujah",33,1,2,4,1,7,8,2,6,2,8
"401",40014,14,11041,"Jeff Buckley","Hallelujah",4,6,NA,6,NA,7,8,2,7,3,7
"402",100014,14,11041,"Jeff Buckley","Hallelujah",10,8,1,3,1,3,4,1,7,1,8
"403",560014,14,11041,"Jeff Buckley","Hallelujah",56,6,2,6,1,4,7,1,7,2,8
"404",250014,14,11041,"Jeff Buckley","Hallelujah",25,2,6,9,1,1,6,2,3,6,6
"405",360014,14,11041,"Jeff Buckley","Hallelujah",36,3,1,5,1,2,4,2,6,3,7
"406",410014,14,11041,"Jeff Buckley","Hallelujah",41,6,4,7,1,6,8,3,6,2,8
"407",160014,14,11041,"Jeff Buckley","Hallelujah",16,3,6,7,6,8,5,2,6,6,8
"408",190014,14,11041,"Jeff Buckley","Hallelujah",19,6,1,4,1,7,6,3,6,4,9
"409",110014,14,11041,"Jeff Buckley","Hallelujah",11,2,2,5,2,5,7,2,8,2,8
"410",230015,15,11286,"Nick Drake","Bryter Layter",23,5,5,5,2,7,3,2,8,1,7
"411",370015,15,11286,"Nick Drake","Bryter Layter",37,6,1,1,1,3,1,6,7,6,2
"412",250015,15,11286,"Nick Drake","Bryter Layter",25,6,1,2,1,4,6,6,6,3,3
"413",180015,15,11286,"Nick Drake","Bryter Layter",18,7,3,4,2,6,4,2,7,3,7
"414",220015,15,11286,"Nick Drake","Bryter Layter",22,7,2,3,2,6,6,3,7,3,8
"415",260015,15,11286,"Nick Drake","Bryter Layter",26,7,1,1,1,6,3,7,8,2,8
"416",170015,15,11286,"Nick Drake","Bryter Layter",17,8,3,4,1,3,3,1,8,2,8
"417",420015,15,11286,"Nick Drake","Bryter Layter",42,6,2,4,2,4,5,NA,6,4,6
"418",80015,15,11286,"Nick Drake","Bryter Layter",8,6,3,3,1,3,2,5,6,4,4
"419",110015,15,11286,"Nick Drake","Bryter Layter",11,6,2,5,2,2,6,4,6,4,6
"420",460015,15,11286,"Nick Drake","Bryter Layter",46,8,1,2,1,4,4,3,8,1,4
"421",480015,15,11286,"Nick Drake","Bryter Layter",48,6,5,6,1,7,7,4,6,4,7
"422",130015,15,11286,"Nick Drake","Bryter Layter",13,3,1,1,1,3,1,3,6,2,4
"423",60015,15,11286,"Nick Drake","Bryter Layter",6,6,1,3,1,6,5,3,6,4,5
"424",470015,15,11286,"Nick Drake","Bryter Layter",47,3,1,2,1,1,1,6,8,4,6
"425",440015,15,11286,"Nick Drake","Bryter Layter",44,7,3,3,2,6,6,2,7,3,7
"426",550015,15,11286,"Nick Drake","Bryter Layter",55,4,1,1,1,1,1,6,8,2,3
"427",30015,15,11286,"Nick Drake","Bryter Layter",3,7,2,3,2,3,6,2,7,2,7
"428",190015,15,11286,"Nick Drake","Bryter Layter",19,6,1,3,1,6,6,1,6,5,7
"429",410015,15,11286,"Nick Drake","Bryter Layter",41,8,1,2,1,4,7,3,8,2,7
"430",90015,15,11286,"Nick Drake","Bryter Layter",9,7,1,1,1,1,1,3,7,2,4
"431",160015,15,11286,"Nick Drake","Bryter Layter",16,7,1,3,1,6,3,4,7,2,7
"432",530015,15,11286,"Nick Drake","Bryter Layter",53,6,1,2,1,1,4,2,7,3,7
"433",330015,15,11286,"Nick Drake","Bryter Layter",33,5,1,1,1,6,7,3,6,5,7
"434",340015,15,11286,"Nick Drake","Bryter Layter",34,6,1,1,1,1,2,5,7,4,3
"435",360015,15,11286,"Nick Drake","Bryter Layter",36,7,1,2,1,3,4,4,8,4,5
"436",100015,15,11286,"Nick Drake","Bryter Layter",10,9,1,1,1,1,1,2,9,3,7
"437",70015,15,11286,"Nick Drake","Bryter Layter",7,6,1,4,2,6,5,4,7,6,7
"438",450015,15,11286,"Nick Drake","Bryter Layter",45,6,2,3,1,3,4,3,7,4,7
"439",170016,16,11722,"Soundgarden","Fresh Tendrils",17,3,6,2,5,1,3,7,6,8,2
"440",90016,16,11722,"Soundgarden","Fresh Tendrils",9,1,3,1,1,1,1,NA,5,8,1
"441",550016,16,11722,"Soundgarden","Fresh Tendrils",55,1,4,1,3,2,7,8,3,7,2
"442",530016,16,11722,"Soundgarden","Fresh Tendrils",53,1,6,3,2,1,1,7,3,9,3
"443",160016,16,11722,"Soundgarden","Fresh Tendrils",16,6,3,2,3,4,3,6,6,3,3
"444",330016,16,11722,"Soundgarden","Fresh Tendrils",33,2,6,2,2,1,6,8,4,7,5
"445",360016,16,11722,"Soundgarden","Fresh Tendrils",36,5,6,3,1,1,1,6,5,4,5
"446",560016,16,11722,"Soundgarden","Fresh Tendrils",56,2,5,5,6,5,5,6,4,7,6
"447",80016,16,11722,"Soundgarden","Fresh Tendrils",8,3,7,6,6,1,2,7,3,7,3
"448",180016,16,11722,"Soundgarden","Fresh Tendrils",18,3,7,3,6,2,3,7,3,7,4
"449",110016,16,11722,"Soundgarden","Fresh Tendrils",11,3,6,4,5,2,3,4,4,6,5
"450",450016,16,11722,"Soundgarden","Fresh Tendrils",45,3,3,1,2,2,3,4,4,6,6
"451",250016,16,11722,"Soundgarden","Fresh Tendrils",25,1,6,5,1,1,1,4,4,6,1
"452",340016,16,11722,"Soundgarden","Fresh Tendrils",34,1,7,3,6,1,1,5,1,4,2
"453",370016,16,11722,"Soundgarden","Fresh Tendrils",37,3,5,4,6,4,7,7,3,7,4
"454",190016,16,11722,"Soundgarden","Fresh Tendrils",19,6,3,2,2,1,4,4,6,6,4
"455",70016,16,11722,"Soundgarden","Fresh Tendrils",7,3,3,1,4,1,2,3,3,4,2
"456",390016,16,11722,"Soundgarden","Fresh Tendrils",39,1,8,6,8,1,1,9,2,9,1
"457",30016,16,11722,"Soundgarden","Fresh Tendrils",3,2,6,6,4,2,3,7,4,6,3
"458",440016,16,11722,"Soundgarden","Fresh Tendrils",44,3,5,3,3,3,2,7,4,6,3
"459",430016,16,11722,"Soundgarden","Fresh Tendrils",43,3,8,4,6,2,3,4,3,7,4
"460",290016,16,11722,"Soundgarden","Fresh Tendrils",29,3,3,3,3,2,4,4,4,6,3
"461",240016,16,11722,"Soundgarden","Fresh Tendrils",24,3,7,5,5,4,3,6,3,6,4
"462",420016,16,11722,"Soundgarden","Fresh Tendrils",42,4,6,4,6,2,4,7,4,6,4
"463",410016,16,11722,"Soundgarden","Fresh Tendrils",41,2,5,4,4,3,3,6,3,4,4
"464",470016,16,11722,"Soundgarden","Fresh Tendrils",47,1,4,2,7,1,1,8,4,7,6
"465",260016,16,11722,"Soundgarden","Fresh Tendrils",26,1,6,2,5,1,1,7,4,7,1
"466",220016,16,11722,"Soundgarden","Fresh Tendrils",22,3,5,6,6,6,6,7,4,8,7
"467",100016,16,11722,"Soundgarden","Fresh Tendrils",10,1,4,1,3,1,1,7,4,8,1
"468",220017,17,11781,"Supertramp","Dreamer",22,8,3,2,3,4,3,6,7,4,3
"469",190017,17,11781,"Supertramp","Dreamer",19,6,1,1,1,1,1,8,9,4,4
"470",370017,17,11781,"Supertramp","Dreamer",37,6,3,5,4,5,4,2,4,2,7
"471",360017,17,11781,"Supertramp","Dreamer",36,8,1,1,1,1,2,6,8,5,3
"472",460017,17,11781,"Supertramp","Dreamer",46,6,9,4,4,1,5,8,7,8,4
"473",410017,17,11781,"Supertramp","Dreamer",41,4,1,2,2,4,6,6,7,4,7
"474",450017,17,11781,"Supertramp","Dreamer",45,4,3,1,3,3,3,7,7,6,6
"475",330017,17,11781,"Supertramp","Dreamer",33,7,1,1,1,1,1,8,6,7,2
"476",570017,17,11781,"Supertramp","Dreamer",57,6,3,2,4,6,4,6,6,6,4
"477",250017,17,11781,"Supertramp","Dreamer",25,3,2,3,1,1,1,6,4,3,1
"478",130017,17,11781,"Supertramp","Dreamer",13,6,1,1,1,1,1,8,6,2,4
"479",230017,17,11781,"Supertramp","Dreamer",23,6,1,6,1,1,1,6,6,4,5
"480",70017,17,11781,"Supertramp","Dreamer",7,7,1,3,2,4,4,6,6,7,7
"481",60017,17,11781,"Supertramp","Dreamer",6,4,1,4,3,1,4,6,5,6,6
"482",180017,17,11781,"Supertramp","Dreamer",18,8,2,2,3,4,3,7,8,7,7
"483",420017,17,11781,"Supertramp","Dreamer",42,6,5,6,5,6,6,7,6,7,8
"484",100017,17,11781,"Supertramp","Dreamer",10,8,1,1,1,1,2,7,9,7,1
"485",340017,17,11781,"Supertramp","Dreamer",34,6,1,1,1,1,1,6,6,6,5
"486",550017,17,11781,"Supertramp","Dreamer",55,7,1,1,1,1,3,6,7,2,4
"487",110017,17,11781,"Supertramp","Dreamer",11,5,2,4,2,2,3,NA,NA,7,2
"488",440017,17,11781,"Supertramp","Dreamer",44,3,2,4,4,2,2,3,4,6,2
"489",30017,17,11781,"Supertramp","Dreamer",3,7,2,4,2,3,6,6,7,3,7
"490",530017,17,11781,"Supertramp","Dreamer",53,6,1,3,1,1,1,7,6,6,2
"491",260017,17,11781,"Supertramp","Dreamer",26,4,4,1,3,1,3,7,6,6,3
"492",90017,17,11781,"Supertramp","Dreamer",9,3,1,3,1,1,3,7,7,6,1
"493",160017,17,11781,"Supertramp","Dreamer",16,6,2,3,2,4,3,6,6,7,3
"494",290017,17,11781,"Supertramp","Dreamer",29,7,1,1,1,1,2,6,7,4,2
"495",560017,17,11781,"Supertramp","Dreamer",56,8,4,2,2,2,5,4,9,6,4
"496",170017,17,11781,"Supertramp","Dreamer",17,8,1,1,2,2,3,6,8,7,7
"497",520017,17,11781,"Supertramp","Dreamer",52,6,1,3,2,1,1,6,6,6,5
"498",470017,17,11781,"Supertramp","Dreamer",47,7,1,1,1,1,1,8,9,4,3
"499",260018,18,11977,"Turin Brakes","Underdog (Save Me)",26,6,1,1,1,1,4,4,6,2,5
"500",550018,18,11977,"Turin Brakes","Underdog (Save Me)",55,4,1,2,1,3,7,6,8,3,6
"501",450018,18,11977,"Turin Brakes","Underdog (Save Me)",45,3,2,2,1,3,4,4,6,4,6
"502",100018,18,11977,"Turin Brakes","Underdog (Save Me)",10,6,1,1,1,1,3,7,6,4,2
"503",360018,18,11977,"Turin Brakes","Underdog (Save Me)",36,5,1,3,1,1,3,6,7,5,5
"504",220018,18,11977,"Turin Brakes","Underdog (Save Me)",22,3,5,7,3,5,6,4,6,3,7
"505",190018,18,11977,"Turin Brakes","Underdog (Save Me)",19,6,1,3,1,6,5,7,6,4,6
"506",180018,18,11977,"Turin Brakes","Underdog (Save Me)",18,3,6,6,6,3,7,4,3,2,7
"507",330018,18,11977,"Turin Brakes","Underdog (Save Me)",33,4,1,2,1,7,6,7,6,3,4
"508",250018,18,11977,"Turin Brakes","Underdog (Save Me)",25,1,3,6,1,2,2,4,3,4,1
"509",420018,18,11977,"Turin Brakes","Underdog (Save Me)",42,6,3,6,6,6,6,4,7,3,6
"510",390018,18,11977,"Turin Brakes","Underdog (Save Me)",39,3,7,7,6,1,7,4,6,7,7
"511",170018,18,11977,"Turin Brakes","Underdog (Save Me)",17,6,3,3,2,4,2,6,6,4,5
"512",130018,18,11977,"Turin Brakes","Underdog (Save Me)",13,4,1,2,1,1,1,3,6,3,3
"513",70018,18,11977,"Turin Brakes","Underdog (Save Me)",7,5,1,5,1,4,5,2,3,2,4
"514",530018,18,11977,"Turin Brakes","Underdog (Save Me)",53,4,1,3,1,1,3,4,7,4,3
"515",380018,18,11977,"Turin Brakes","Underdog (Save Me)",38,1,1,1,1,1,1,5,5,5,3
"516",470018,18,11977,"Turin Brakes","Underdog (Save Me)",47,3,1,1,1,1,2,6,8,2,4
"517",410018,18,11977,"Turin Brakes","Underdog (Save Me)",41,4,2,4,3,5,6,4,7,5,3
"518",110018,18,11977,"Turin Brakes","Underdog (Save Me)",11,5,2,3,2,2,5,5,6,4,2
"519",290018,18,11977,"Turin Brakes","Underdog (Save Me)",29,5,4,5,1,2,6,3,6,4,7
"520",370018,18,11977,"Turin Brakes","Underdog (Save Me)",37,5,4,7,3,4,8,2,4,2,4
"521",160018,18,11977,"Turin Brakes","Underdog (Save Me)",16,4,5,4,1,3,2,5,4,3,6
"522",340018,18,11977,"Turin Brakes","Underdog (Save Me)",34,1,2,2,5,1,1,5,2,6,5
"523",440018,18,11977,"Turin Brakes","Underdog (Save Me)",44,6,3,5,3,5,4,2,6,4,6
"524",460018,18,11977,"Turin Brakes","Underdog (Save Me)",46,4,6,7,5,3,6,5,5,6,5
"525",30018,18,11977,"Turin Brakes","Underdog (Save Me)",3,4,2,6,2,3,6,3,6,3,6
"526",430018,18,11977,"Turin Brakes","Underdog (Save Me)",43,6,2,2,2,6,7,6,7,7,7
"527",360019,19,12056,"Yann Tiersen","La Valse D'Amelie",36,3,2,8,1,3,6,4,5,4,8
"528",340019,19,12056,"Yann Tiersen","La Valse D'Amelie",34,3,5,5,1,1,4,5,5,6,7
"529",60019,19,12056,"Yann Tiersen","La Valse D'Amelie",6,5,3,6,1,7,9,2,5,2,9
"530",370019,19,12056,"Yann Tiersen","La Valse D'Amelie",37,3,6,8,2,5,8,4,3,6,9
"531",110019,19,12056,"Yann Tiersen","La Valse D'Amelie",11,4,5,6,2,8,8,4,6,2,8
"532",460019,19,12056,"Yann Tiersen","La Valse D'Amelie",46,6,3,6,1,6,7,2,6,7,7
"533",520019,19,12056,"Yann Tiersen","La Valse D'Amelie",52,5,3,3,2,4,6,4,5,3,7
"534",220019,19,12056,"Yann Tiersen","La Valse D'Amelie",22,3,6,8,4,8,7,6,7,6,8
"535",450019,19,12056,"Yann Tiersen","La Valse D'Amelie",45,3,2,3,1,2,5,3,4,4,6
"536",30019,19,12056,"Yann Tiersen","La Valse D'Amelie",3,5,4,6,2,6,4,2,6,7,6
"537",80019,19,12056,"Yann Tiersen","La Valse D'Amelie",8,7,1,3,1,3,5,6,6,3,5
"538",470019,19,12056,"Yann Tiersen","La Valse D'Amelie",47,2,4,3,1,4,4,6,4,6,7
"539",430019,19,12056,"Yann Tiersen","La Valse D'Amelie",43,4,6,6,2,4,5,4,6,6,8
"540",550019,19,12056,"Yann Tiersen","La Valse D'Amelie",55,4,1,2,1,1,2,5,6,3,3
"541",440019,19,12056,"Yann Tiersen","La Valse D'Amelie",44,6,3,6,3,3,4,4,5,6,5
"542",230019,19,12056,"Yann Tiersen","La Valse D'Amelie",23,3,5,7,1,9,8,2,8,5,9
"543",70019,19,12056,"Yann Tiersen","La Valse D'Amelie",7,5,4,7,2,6,7,6,6,8,8
"544",170019,19,12056,"Yann Tiersen","La Valse D'Amelie",17,7,2,4,3,5,6,6,7,5,8
"545",410019,19,12056,"Yann Tiersen","La Valse D'Amelie",41,6,2,5,2,7,7,3,7,2,8
"546",160019,19,12056,"Yann Tiersen","La Valse D'Amelie",16,6,1,4,1,7,3,2,6,1,8
